OrderType,OrderCategory,CustomerCode,CountryName,CustomerOrderNo,Custorderdate,UnitName,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName,AreaFt
Pc Wise,Order,P-5,USA,DA610826-TOP,2018-04-26,Ft,4,6.0,99.6,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,6.0
Pc Wise,Order,P-5,USA,3515-TOP,2020-02-08,Ft,3,6.0,74.7,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,6.0
Pc Wise,Order,P-5,USA,DA612141-TOP,2019-06-13,Ft,3,6.0,74.7,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,6.0
Pc Wise,Order,P-5,USA,DA611515-TOP,2018-11-16,Ft,4,6.0,99.6,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,6.0
Pc Wise,Order,P-5,USA,DA610826,2018-04-26,Ft,10,15.0,622.5,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,15.0
Pc Wise,Order,P-5,USA,DA611515,2018-11-16,Ft,8,15.0,498.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,15.0
Pc Wise,Order,P-5,USA,DA612141,2019-06-13,Ft,12,15.0,747.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,15.0
Pc Wise,Order,P-5,USA,DA611515,2018-11-16,Ft,8,40.0,1328.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,40.0
Pc Wise,Order,P-5,USA,3515,2020-02-08,Ft,10,40.0,1660.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,40.0
Pc Wise,Order,P-5,USA,DA-609738,2017-10-21,Ft,8,80.0,2656.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,80.0
Pc Wise,Order,P-5,USA,3515,2020-02-08,Ft,10,80.0,3320.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,80.0
Pc Wise,Order,P-5,USA,DA610826,2018-04-26,Ft,20,80.0,6640.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,80.0
Pc Wise,Order,P-5,USA,DA-609738,2017-10-21,Ft,10,140.0,5810.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,140.0
Pc Wise,Order,P-5,USA,DA610826,2018-04-26,Ft,15,140.0,8715.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,140.0
Pc Wise,Order,P-5,USA,DA611515,2018-11-16,Ft,9,140.0,5229.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,140.0
Pc Wise,Order,P-5,USA,DA612141,2019-06-13,Ft,14,140.0,8134.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,140.0
Pc Wise,Order,P-5,USA,3515,2020-02-08,Ft,8,140.0,4648.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,140.0
Pc Wise,Order,P-5,USA,DA611515,2018-11-16,Ft,8,20.0,664.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,20.0
Pc Wise,Order,P-5,USA,3515,2020-02-08,Ft,10,20.0,830.0,JACQUARD,JACQUARD 60C 2PLY+LILEN+VISC 5PLY,JUNO [NOUR],WHITE/SKY,REC,20.0
Pc Wise,Order,P-5,USA,DA-609737,2017-10-21,Ft,30,20.0,960.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,20.0
Area Wise,Order,P-5,USA,DA-609473,2017-11-06,Ft,12,20.0,0.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,20.0
Pc Wise,Order,P-5,USA,DA610824,2018-04-26,Ft,15,20.0,480.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,20.0
Pc Wise,Order,P-5,USA,DA611343,2018-08-20,Ft,32,20.0,1024.0,DURRY,FLATWOVEN JUTE,JACINTO,FRENCH BLUE,REC,20.0
Area Wise,Order,S-2,LEBANON,PR70-0170,2017-10-24,Mtr,20,10.26,4104.0,DURRY,FLATWOVEN 60C,MELROSE,GREY,REC,110.4167
Area Wise,Order,S-2,LEBANON,PR70-0170,2017-10-24,Mtr,64,11.6,14848.0,DURRY,FLATWOVEN 60C,MELROSE,GREY,REC,124.2917
Area Wise,Order,S-2,LEBANON,PR70-0170,2017-10-24,Mtr,180,7.8,28080.0,DURRY,FLATWOVEN 60C,MELROSE,GREY,REC,83.5556
Area Wise,Order,S-2,LEBANON,PR70-0170,2017-10-24,Mtr,25,11.7925,5896.25,DURRY,FLATWOVEN 60C,MELROSE,GREY,REC,127.7222
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,16,5.8,3248.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,62.5417
Area Wise,Order,RC,AUSTRALIA,NIL-09/07/2018,2018-07-09,Mtr,6,5.8,1218.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,62.5417
Area Wise,Order,RC,AUSTRALIA,NIL_12.10.2018,2018-10-16,Mtr,8,5.8,1624.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,62.5417
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,6,8.75,1837.5,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,93.2361
Area Wise,Order,RC,AUSTRALIA,NIL-09/07/2018,2018-07-09,Mtr,6,8.75,1837.5,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,93.2361
Area Wise,Order,RC,AUSTRALIA,NIL_12.10.2018,2018-10-16,Mtr,8,8.75,2450.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,93.2361
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,4,12.0,1680.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,133.3333
Area Wise,Order,RC,AUSTRALIA,NIL-09/07/2018,2018-07-09,Mtr,4,12.0,1680.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,133.3333
Area Wise,Order,RC,AUSTRALIA,NIL_12.10.2018,2018-10-16,Mtr,3,12.0,1260.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,133.3333
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,25,0.09,78.75,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,1.0
Area Wise,Order,RC,AUSTRALIA,NIL_12.10.2018,2018-10-16,Mtr,12,0.09,37.8,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,1.0
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,25,0.09,78.75,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,1.0
Area Wise,Order,RC,AUSTRALIA,NIL_12.10.2018,2018-10-16,Mtr,12,0.09,37.8,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,1.0
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,16,5.8,3248.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,62.5417
Area Wise,Order,RC,AUSTRALIA,NIL-09/07/2018,2018-07-09,Mtr,6,5.8,1218.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,62.5417
Area Wise,Order,RC,AUSTRALIA,NIL_12.10.2018,2018-10-16,Mtr,10,5.8,2030.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,62.5417
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,6,8.75,1837.5,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,93.2361
Area Wise,Order,RC,AUSTRALIA,NIL-09/07/2018,2018-07-09,Mtr,6,8.75,1837.5,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,93.2361
Area Wise,Order,RC,AUSTRALIA,NIL_12.10.2018,2018-10-16,Mtr,10,8.75,3062.5,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,93.2361
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,4,12.0,1680.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,133.3333
Area Wise,Order,RC,AUSTRALIA,NIL-09/07/2018,2018-07-09,Mtr,4,12.0,1680.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,133.3333
Area Wise,Order,RC,AUSTRALIA,NIL_12.10.2018,2018-10-16,Mtr,3,12.0,1260.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,133.3333
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,16,3.68,2472.96,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],FOREST GREEN,REC,39.8125
Area Wise,Order,RC,AUSTRALIA,NIL-02/02/2018,2018-02-02,Mtr,6,3.68,927.36,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],FOREST GREEN,REC,39.8125
Area Wise,Order,RC,AUSTRALIA,NIL-09/07/2018,2018-07-09,Mtr,12,3.68,1854.72,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],FOREST GREEN,REC,39.8125
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,8,6.25,2100.0,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],FOREST GREEN,ROUND,66.6944
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,10,6.0,2040.0,KNOTTED,KNOTTED 3/25 60C PET YARN,DOUBLE DIAMOND,SILVER,REC,64.7361
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,4,12.0,1632.0,KNOTTED,KNOTTED 3/25 60C PET YARN,DOUBLE DIAMOND,SILVER,REC,133.3333
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,20,0.06,40.8,KNOTTED,KNOTTED 3/25 60C PET YARN,DOUBLE DIAMOND,SILVER,REC,0.6667
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,20,0.06,40.8,KNOTTED,KNOTTED 3/25 60C PET YARN,DOUBLE DIAMOND,GREY,REC,0.6667
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,10,6.0,2040.0,KNOTTED,KNOTTED 3/25 60C PET YARN,DOUBLE DIAMOND,GREY,REC,64.7361
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,4,12.0,1632.0,KNOTTED,KNOTTED 3/25 60C PET YARN,DOUBLE DIAMOND,GREY,REC,133.3333
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,4,12.0,1632.0,KNOTTED,KNOTTED 3/25 60C PET YARN,DOUBLE DIAMOND,WHITE,REC,133.3333
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,10,6.0,2040.0,KNOTTED,KNOTTED 3/25 60C PET YARN,DOUBLE DIAMOND,WHITE,REC,64.7361
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,20,0.06,40.8,KNOTTED,KNOTTED 3/25 60C PET YARN,DOUBLE DIAMOND,WHITE,REC,0.6667
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,20,0.06,40.8,KNOTTED,KNOTTED 3/25 60C PET YARN,DOUBLE DIAMOND,LT.TAUPE,REC,0.6667
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,10,6.0,2040.0,KNOTTED,KNOTTED 3/25 60C PET YARN,DOUBLE DIAMOND,LT.TAUPE,REC,64.7361
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,4,12.0,1632.0,KNOTTED,KNOTTED 3/25 60C PET YARN,DOUBLE DIAMOND,LT.TAUPE,REC,133.3333
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,16,5.8,3248.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,BEIGE,REC,62.5417
Area Wise,Order,RC,AUSTRALIA,NIL-09/07/2018,2018-07-09,Mtr,8,5.8,1624.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,BEIGE,REC,62.5417
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,6,8.75,1837.5,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,BEIGE,REC,93.2361
Area Wise,Order,RC,AUSTRALIA,NIL-09/07/2018,2018-07-09,Mtr,3,8.75,918.75,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,BEIGE,REC,93.2361
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,25,0.09,78.75,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,BEIGE,REC,1.0
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,25,0.09,78.75,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,SILVER,REC,1.0
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,16,5.8,3248.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,SILVER,REC,62.5417
Area Wise,Order,RC,AUSTRALIA,NIL-09/07/2018,2018-07-09,Mtr,12,5.8,2436.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,SILVER,REC,62.5417
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,6,8.75,1837.5,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,SILVER,REC,93.2361
Area Wise,Order,RC,AUSTRALIA,NIL-09/07/2018,2018-07-09,Mtr,2,8.75,612.5,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,SILVER,REC,93.2361
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,4,12.0,1680.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,SILVER,REC,133.3333
Area Wise,Order,RC,AUSTRALIA,Nil-24.10.2017,2017-10-25,Mtr,4,12.0,1680.0,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,BEIGE,REC,133.3333
Pc Wise,Order,P-5,USA,DA610067,2017-12-11,Ft,18,15.0,945.0,HANDWOVEN,SHAGGY 0C FELTED,GREY,MULTI,REC,15.0
Pc Wise,Order,P-5,USA,DA610603,2018-03-07,Ft,17,15.0,892.5,HANDWOVEN,SHAGGY 0C FELTED,GREY,MULTI,REC,15.0
Area Wise,Order,I-2,ROMANIA,Order 1-2018,2018-01-09,Mtr,6,1.44,316.224,HANDWOVEN,SHAGGY 0C FELTED,DUCK EGG,DUCK  EGG,ROUND,16.0
Area Wise,Order,PD,BELGIUM,4500070796,2017-10-26,Mtr,11,7.5,3300.0,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,REC,80.3056
Area Wise,Order,PD,BELGIUM,4500070796,2017-10-26,Mtr,1,4.32,172.8,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,REC,46.3472
Area Wise,Order,PD,BELGIUM,4500070796,2017-10-26,Mtr,6,10.24,2457.6,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,SQUARE,110.25
Area Wise,Order,PD,BELGIUM,4500070797,2017-10-26,Mtr,1,8.16,244.8,KNOTTED,KNOTTED 3/25 SUMAK,PLAIN,NATURAL-59,REC,87.4722
Area Wise,Order,PD,BELGIUM,4500070797,2017-10-26,Mtr,1,6.0,180.0,KNOTTED,KNOTTED 3/25 SUMAK,PLAIN,NATURAL-59,REC,64.7361
Area Wise,Order,PD,BELGIUM,4500070797,2017-10-26,Mtr,1,8.16,244.8,KNOTTED,KNOTTED 3/25 SUMAK,PLAIN,NATURAL BLACK-3,REC,87.4722
Area Wise,Order,PD,BELGIUM,4500070797,2017-10-26,Mtr,2,8.16,652.8,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,REC,87.4722
Area Wise,Order,M-1,USA,HOLD ORDER-03/18,2018-03-13,Ft,1,24.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,GUNMETAL,REC,24.0
Area Wise,Order,M-1,USA,HOLD ORDER-03/18,2018-03-13,Ft,1,24.0,0.0,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,SILVER,REC,24.0
Area Wise,Order,M-1,USA,12612,2017-11-29,Ft,25,1.5,86.25,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,W.WHITE,REC,1.5
Area Wise,Order,M-1,USA,12654,2017-12-27,Ft,25,1.5,86.25,HANDLOOM,HANDLOOM 60C+VISC 2/16 5PLY,SHEA SHADOW STRIPE,W.WHITE,REC,1.5
Pc Wise,Order,T-2,ITALY,1589,2017-10-28,Mtr,70,6.4,17472.0,HAND TUFTED,TUFTED 60C,GARA JUTTAN,COL-159 MULTI,REC,69.125
Pc Wise,Order,T-2,ITALY,285,2020-02-07,Mtr,5,6.4,1747.2,HAND TUFTED,TUFTED 60C,GARA JUTTAN,COL-159 MULTI,REC,69.125
Area Wise,Sample,CC,INDIA,09-AUG19_SAMPLE-4,2019-08-09,Ft,1,1.0,0.0,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,BLUE,REC,1.0
Area Wise,Order,C-1,USA,46101,2017-10-31,Ft,3,49.0,608.58,HANDWOVEN,SHAGGY 0C FELTED,FNR-5,MULTI,ROUND,49.0
Area Wise,Order,C-1,USA,46104,2017-10-31,Ft,4,63.0,667.8,HAND TUFTED,TUFTED 60C,GREAT PLAIN [D-11563],MULTI,REC,63.0
Area Wise,Order,C-1,USA,46116,2017-10-31,Ft,6,15.0,406.8,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10848],CREAM/BLUE,REC,15.0
Area Wise,Order,C-1,USA,46881,2018-12-19,Ft,3,15.0,203.4,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10848],CREAM/BLUE,REC,15.0
Area Wise,Order,C-1,USA,46881,2018-12-19,Ft,4,15.0,271.2,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10895],BLACK/BLACK,REC,15.0
Area Wise,Order,C-1,USA,46116,2017-10-31,Ft,6,15.0,406.8,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10895],BLACK/BLACK,REC,15.0
Area Wise,Order,C-1,USA,46382,2018-02-23,Ft,6,15.0,406.8,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10895],BLACK/BLACK,REC,15.0
Area Wise,Order,C-1,USA,46112,2017-10-31,Ft,8,80.0,736.0,DURRY,FLATWOVEN SEAGRASS+COTTON,PALACE FRET,SLATE IC-07,REC,80.0
Area Wise,Order,C-1,USA,46112,2017-10-31,Ft,6,80.0,552.0,DURRY,FLATWOVEN SEAGRASS+COTTON,PALACE FRET,CREAM 3N-20,REC,80.0
Area Wise,Order,C-1,USA,46112,2017-10-31,Ft,8,40.0,368.0,DURRY,FLATWOVEN SEAGRASS+COTTON,PALACE FRET,BLUE IF-02,REC,40.0
Area Wise,Order,JL,UK,843588,2017-12-15,Mtr,30,1.35,951.75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,15.0
Area Wise,Order,JL,UK,140913,2018-05-24,Mtr,15,1.35,475.875,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,15.0
Area Wise,Order,JL,UK,140878,2018-05-24,Mtr,30,1.35,951.75,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,15.0
Area Wise,Order,JL,UK,140928,2018-05-24,Mtr,40,1.35,1269.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,15.0
Area Wise,Order,JL,UK,843588,2017-12-15,Mtr,30,2.16,1522.8,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,24.0
Area Wise,Order,JL,UK,140913,2018-05-24,Mtr,15,2.16,761.4,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,24.0
Area Wise,Order,JL,UK,140878,2018-05-24,Mtr,25,2.16,1269.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,24.0
Area Wise,Order,JL,UK,140928,2018-05-24,Mtr,25,2.16,1269.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,24.0
Area Wise,Order,JL,UK,843588,2017-12-15,Mtr,40,4.08,3835.2,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,43.7361
Area Wise,Order,JL,UK,140913,2018-05-24,Mtr,15,4.08,1438.2,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,43.7361
Area Wise,Order,JL,UK,140878,2018-05-24,Mtr,30,4.08,2876.4,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,43.7361
Area Wise,Order,JL,UK,140928,2018-05-24,Mtr,30,4.08,2876.4,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE [9277],CREAM,REC,43.7361
Pc Wise,Order,A-9,USA,Farah Rug (New Order Dt.20.02.18),2018-02-20,Ft,14,40.0,1456.0,HAND TUFTED,TUFTED 60C,9104,SLATE,REC,40.0
Pc Wise,Order,A-9,USA,Cyra Rug (New Order dt.20.02.18),2018-02-20,Ft,12,40.0,1248.0,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,9605,GREY,REC,40.0
Area Wise,Order,C-1,USA,46091,2017-10-31,Ft,1,99.0,492.03,HANDWOVEN,SHAGGY 0C FELTED,C-226,DENIM,REC,99.0
Area Wise,Order,C-1,USA,46130,2017-11-03,Ft,10,2.25,46.8,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC,2.25
Pc Wise,Order,C-1,USA,47354,2019-10-01,Ft,8,2.25,37.44,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC,2.25
Area Wise,Order,C-1,USA,46142,2017-11-03,Ft,15,15.0,292.5,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9927],PROVINCIAL BLUE,REC,15.0
Area Wise,Order,C-1,USA,46142,2017-11-03,Ft,20,40.0,1040.0,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9927],PROVINCIAL BLUE,REC,40.0
Area Wise,Order,C-1,USA,46142,2017-11-03,Ft,15,80.0,1560.0,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9927],PROVINCIAL BLUE,REC,80.0
Area Wise,Order,C-1,USA,46142,2017-11-03,Ft,20,2.25,58.5,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9927],PROVINCIAL BLUE,REC,2.25
Area Wise,Order,C-1,USA,46142,2017-11-03,Ft,20,2.25,58.5,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9928],COLONIAL BLUE,REC,2.25
Area Wise,Order,C-1,USA,46142,2017-11-03,Ft,15,80.0,1560.0,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9928],COLONIAL BLUE,REC,80.0
Area Wise,Order,C-1,USA,46142,2017-11-03,Ft,20,40.0,1040.0,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9928],COLONIAL BLUE,REC,40.0
Area Wise,Order,C-1,USA,46142,2017-11-03,Ft,15,15.0,292.5,DURRY,FLATWOVEN PET YARN 2PLY,PLAID [9928],COLONIAL BLUE,REC,15.0
Area Wise,Order,C-1,USA,46143,2017-11-03,Ft,1,9.0,44.73,HANDWOVEN,SHAGGY 0C FELTED,45 MULTI,MULTI,REC,9.0
Area Wise,Order,PC,USA,PCI_06_2017,2017-11-03,Ft,1,160.0,915.2,HAND TUFTED,TUFTED 30C,SWT-3B [GATE KEEPER],RED,REC,160.0
Area Wise,Order,H-2,USA,537078,2017-11-03,Ft,195,80.0,23400.0,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/BROWN,REC,80.0
Area Wise,Order,H-2,USA,553826,2017-12-22,Ft,156,80.0,18720.0,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/BROWN,REC,80.0
Pc Wise,Order,H-2,USA,557905,2018-01-12,Ft,200,80.0,24000.0,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/BROWN,REC,80.0
Area Wise,Order,CC,INDIA,HUDSON-19/2/18,2018-02-19,Ft,41,80.0,0.0,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/BROWN,REC,80.0
Area Wise,Order,H-2,USA,582169,2018-04-13,Ft,125,80.0,14000.0,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/BROWN,REC,80.0
Area Wise,Order,CC,INDIA,HUDSON-10/05/2018-1,2018-05-10,Ft,11,80.0,0.0,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/BROWN,REC,80.0
Area Wise,Order,H-2,USA,537078,2017-11-03,Ft,195,80.0,23400.0,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [9245],IVORY/GREY,REC,80.0
